user_id,age,plan_type,account_age_days,churned,days_since_last_login,total_watch_time_30d,avg_rating,num_ratings
U4909,44,Basic,608,0,10.0,0.0,4.0,1.0
U4910,19,Premium,660,0,999.0,151.0,3.5,2.0
U4911,43,Standard,526,0,106.0,0.0,2.6666666666666665,3.0
U4912,45,Basic,169,1,6.0,0.0,0.0,0.0
U4913,58,Standard,669,1,101.0,45.0,3.0,2.0
U4914,32,Basic,661,0,5.0,0.0,2.0,1.0
U4915,20,Basic,730,0,6.0,0.0,3.5,4.0
U4916,27,Standard,530,0,76.0,0.0,4.0,1.0
U4917,33,Basic,176,0,999.0,0.0,2.0,3.0
U4918,40,Premium,694,0,61.0,0.0,3.0,2.0
U4919,31,Standard,442,0,72.0,67.0,0.0,0.0
U4920,58,Standard,138,0,20.0,0.0,3.0,2.0
U4921,25,Premium,185,0,58.0,0.0,3.0,2.0
U4922,21,Premium,574,0,24.0,52.0,1.6666666666666667,3.0
U4923,47,Standard,126,1,57.0,0.0,2.5,2.0
U4924,24,Standard,531,0,102.0,0.0,0.0,0.0
U4925,44,Basic,195,0,12.0,0.0,1.3333333333333333,3.0
U4926,35,Basic,686,0,85.0,0.0,3.0,1.0
U4927,46,Standard,412,0,88.0,0.0,4.0,3.0
U4928,37,Premium,53,0,57.0,0.0,0.0,0.0
U4929,58,Premium,322,0,107.0,9.0,0.0,0.0
U4930,54,Premium,357,0,999.0,0.0,4.666666666666667,3.0
U4931,59,Standard,256,0,139.0,13.0,1.0,1.0
U4932,58,Basic,315,0,102.0,0.0,2.4,5.0
U4933,32,Basic,204,0,150.0,0.0,0.0,0.0
U4934,42,Basic,616,0,9.0,55.0,3.0,2.0
U4935,21,Standard,643,0,147.0,0.0,1.0,1.0
U4936,32,Premium,298,1,5.0,0.0,0.0,0.0
U4937,34,Premium,363,0,71.0,77.0,3.0,1.0
U4938,50,Basic,377,0,42.0,118.0,1.6666666666666667,3.0
U4939,49,Standard,20,0,1.0,0.0,3.0,1.0
U4940,21,Basic,258,0,166.0,0.0,4.0,1.0
U4941,51,Premium,476,0,79.0,118.0,3.0,1.0
U4942,39,Basic,43,0,40.0,120.0,1.0,1.0
U4943,53,Premium,589,0,129.0,0.0,2.0,1.0
U4944,22,Basic,518,0,37.0,70.0,2.0,3.0
U4945,59,Basic,404,0,98.0,41.0,5.0,2.0
U4946,51,Premium,506,0,74.0,0.0,0.0,0.0
U4947,30,Standard,252,0,19.0,30.0,2.5,2.0
U4948,57,Standard,571,0,55.0,165.0,4.0,3.0
U4949,43,Basic,198,0,101.0,0.0,2.3333333333333335,3.0
U4950,38,Standard,181,0,40.0,0.0,3.5,2.0
U4951,35,Basic,56,0,103.0,0.0,2.0,2.0
U4952,35,Standard,6,0,138.0,95.0,2.5,2.0
U4953,58,Standard,385,0,29.0,0.0,0.0,0.0
U4954,28,Basic,374,0,154.0,5.0,4.0,3.0
U4955,58,Standard,579,0,132.0,0.0,0.0,0.0
U4956,43,Basic,223,1,165.0,0.0,3.0,2.0
U4957,50,Standard,705,1,100.0,134.0,0.0,0.0
U4958,58,Premium,359,0,11.0,0.0,4.5,2.0
U4959,54,Standard,167,0,106.0,0.0,4.0,1.0
U4960,52,Standard,652,0,31.0,0.0,2.0,3.0
U4961,21,Standard,167,0,999.0,17.0,2.0,1.0
U4962,37,Basic,117,0,999.0,85.0,3.0,3.0
U4963,27,Basic,607,1,999.0,79.0,2.0,3.0
U4964,39,Basic,68,0,2.0,0.0,5.0,2.0
U4965,25,Standard,521,0,108.0,0.0,3.0,1.0
U4966,41,Premium,45,0,167.0,44.0,3.5,2.0
U4967,21,Premium,327,0,147.0,7.0,4.0,1.0
U4968,39,Premium,330,0,177.0,0.0,4.0,2.0
U4969,26,Premium,501,1,93.0,0.0,3.0,1.0
U4970,54,Basic,173,0,159.0,0.0,4.0,1.0
U4971,58,Basic,453,0,3.0,55.0,3.5,2.0
U4972,19,Standard,452,0,999.0,48.0,3.0,1.0
U4973,48,Basic,188,0,19.0,319.0,4.0,3.0
U4974,41,Basic,274,0,73.0,0.0,3.0,2.0
U4975,46,Standard,199,0,9.0,0.0,0.0,0.0
U4976,23,Basic,525,0,93.0,153.0,2.0,1.0
U4977,20,Standard,388,1,67.0,27.0,0.0,0.0
U4978,47,Premium,195,0,26.0,81.0,2.0,1.0
U4979,44,Premium,526,0,7.0,198.0,4.0,2.0
U4980,58,Premium,705,0,50.0,123.0,0.0,0.0
U4981,23,Basic,690,0,999.0,93.0,3.0,1.0
U4982,21,Basic,26,1,47.0,0.0,1.5,2.0
U4983,56,Standard,203,0,44.0,0.0,1.0,1.0
U4984,56,Basic,232,0,62.0,33.0,5.0,1.0
U4985,55,Standard,639,0,159.0,0.0,2.25,4.0
U4986,37,Premium,563,0,144.0,44.0,2.6666666666666665,3.0
U4987,29,Standard,296,0,78.0,0.0,3.75,4.0
U4988,43,Standard,210,0,151.0,0.0,4.0,1.0
U4989,34,Basic,319,0,73.0,25.0,1.0,1.0
U4990,34,Basic,672,0,9.0,0.0,5.0,1.0
U4991,28,Basic,1,0,69.0,0.0,3.25,4.0
U4992,38,Premium,285,0,22.0,0.0,0.0,0.0
U4993,45,Basic,551,0,151.0,0.0,5.0,1.0
U4994,20,Basic,566,1,19.0,0.0,3.0,2.0
U4995,40,Premium,348,0,24.0,0.0,2.0,3.0
U4996,59,Premium,516,0,7.0,0.0,4.0,1.0
U4997,51,Basic,359,0,32.0,53.0,0.0,0.0
U4998,30,Standard,500,0,38.0,0.0,0.0,0.0
U4999,55,Basic,7,0,114.0,144.0,2.0,1.0
U5000,18,Basic,714,0,47.0,179.0,3.0,2.0
U5001,49,Basic,51,0,999.0,0.0,1.6666666666666667,3.0
U5002,27,Standard,113,0,91.0,0.0,1.0,1.0
U5003,41,Basic,622,0,14.0,79.0,0.0,0.0
U5004,26,Basic,564,0,19.0,0.0,4.0,2.0
U5005,59,Standard,387,0,47.0,0.0,1.0,2.0
U5006,32,Premium,203,0,143.0,81.0,3.6666666666666665,6.0
U5007,56,Premium,19,0,63.0,28.0,5.0,1.0
U5008,50,Standard,420,0,1.0,0.0,0.0,0.0
U5009,50,Premium,658,0,999.0,0.0,0.0,0.0
U5010,41,Premium,75,0,132.0,0.0,4.0,1.0
U5011,57,Premium,676,0,19.0,0.0,0.0,0.0
U5012,56,Basic,49,0,46.0,75.0,0.0,0.0
U5013,53,Premium,587,1,96.0,10.0,0.0,0.0
U5014,18,Premium,589,0,6.0,0.0,0.0,0.0
U5015,28,Basic,637,1,128.0,95.0,2.0,2.0
U5016,22,Basic,719,0,47.0,0.0,1.0,1.0
U5017,18,Basic,78,1,66.0,82.0,3.0,4.0
U5018,31,Basic,170,0,151.0,177.0,0.0,0.0
U5019,38,Basic,493,0,110.0,83.0,0.0,0.0
U5020,51,Basic,383,1,178.0,30.0,1.0,1.0
U5021,35,Premium,276,0,32.0,0.0,3.0,3.0
U5022,47,Basic,141,0,26.0,0.0,3.4,5.0
U5023,42,Standard,471,0,25.0,0.0,3.0,3.0
U5024,57,Standard,86,0,35.0,0.0,2.6666666666666665,3.0
U5025,58,Premium,362,0,6.0,0.0,3.0,1.0
U5026,40,Premium,181,0,14.0,0.0,4.0,1.0
U5027,26,Basic,724,0,17.0,28.0,3.0,2.0
U5028,20,Standard,308,0,33.0,0.0,3.0,1.0
U5029,39,Standard,60,0,999.0,0.0,3.6666666666666665,3.0
U5030,34,Basic,295,0,53.0,28.0,4.0,1.0
U5031,21,Premium,228,1,160.0,40.0,2.0,3.0
U5032,45,Standard,726,0,44.0,0.0,4.0,1.0
U5033,58,Premium,494,0,5.0,66.0,0.0,0.0
U5034,38,Basic,27,0,68.0,90.0,4.0,2.0
U5035,40,Standard,720,0,15.0,18.0,4.0,1.0
U5036,27,Premium,640,1,52.0,111.0,3.5,2.0
U5037,24,Basic,397,0,5.0,0.0,2.0,2.0
U5038,19,Basic,722,0,78.0,105.0,3.5,2.0
U5039,40,Premium,644,0,82.0,0.0,2.0,2.0
U5040,47,Basic,339,0,160.0,46.0,3.0,5.0
U5041,48,Standard,39,0,6.0,0.0,0.0,0.0
U5042,26,Standard,327,0,49.0,0.0,3.0,1.0
U5043,36,Basic,409,1,17.0,0.0,5.0,1.0
U5044,40,Basic,139,0,168.0,0.0,4.0,1.0
U5045,47,Standard,477,0,145.0,88.0,1.0,1.0
U5046,37,Premium,221,1,65.0,80.0,3.0,1.0
U5047,28,Premium,437,0,82.0,0.0,2.0,2.0
U5048,53,Basic,334,0,59.0,0.0,2.0,2.0
U5049,59,Basic,297,0,5.0,114.0,3.0,4.0
U5050,31,Standard,575,0,89.0,0.0,2.5,2.0
U5051,46,Basic,356,1,5.0,148.0,3.0,4.0
U5052,26,Basic,344,0,88.0,0.0,0.0,0.0
U5053,35,Basic,477,0,1.0,0.0,0.0,0.0
U5054,39,Standard,193,0,107.0,0.0,4.0,2.0
U5055,57,Premium,432,0,134.0,73.0,4.0,1.0
U5056,48,Premium,283,0,127.0,112.0,3.5,4.0
U5057,28,Basic,567,0,163.0,0.0,4.5,2.0
U5058,42,Basic,719,0,19.0,0.0,0.0,0.0
U5059,47,Standard,32,0,68.0,0.0,4.5,2.0
U5060,49,Premium,201,0,118.0,0.0,2.5,2.0
U5061,41,Premium,679,1,129.0,44.0,2.0,2.0
U5062,45,Basic,552,0,97.0,0.0,2.5,2.0
U5063,40,Standard,557,0,999.0,46.0,1.0,1.0
U5064,40,Standard,730,1,24.0,0.0,1.0,1.0
U5065,37,Premium,580,0,70.0,24.0,2.3333333333333335,3.0
U5066,58,Standard,643,0,124.0,0.0,1.5,2.0
U5067,41,Basic,657,0,105.0,0.0,3.0,1.0
U5068,26,Standard,220,1,34.0,0.0,0.0,0.0
U5069,53,Basic,537,0,19.0,0.0,0.0,0.0
U5070,25,Premium,225,0,49.0,0.0,4.0,1.0
U5071,43,Premium,10,0,10.0,0.0,1.0,1.0
U5072,32,Premium,275,0,5.0,0.0,3.5,2.0
U5073,54,Standard,279,1,18.0,0.0,4.0,1.0
U5074,33,Basic,304,0,51.0,0.0,0.0,0.0
U5075,29,Standard,433,1,9.0,44.0,2.5,2.0
U5076,31,Basic,94,0,43.0,0.0,0.0,0.0
U5077,19,Basic,662,0,21.0,0.0,5.0,1.0
U5078,59,Standard,602,0,62.0,0.0,4.0,1.0
U5079,26,Standard,11,0,40.0,10.0,2.5,2.0
U5080,29,Standard,540,0,30.0,0.0,3.5,2.0
U5081,30,Standard,364,0,1.0,71.0,3.5,4.0
U5082,58,Premium,663,0,999.0,0.0,0.0,0.0
U5083,18,Premium,81,1,25.0,0.0,5.0,1.0
U5084,43,Premium,181,0,60.0,0.0,0.0,0.0
U5085,27,Standard,559,0,132.0,0.0,3.0,3.0
U5086,29,Basic,473,0,0.0,0.0,2.25,4.0
U5087,45,Basic,320,0,22.0,113.0,3.3333333333333335,3.0
U5088,47,Premium,289,0,4.0,103.0,1.6666666666666667,3.0
U5089,41,Basic,447,0,12.0,0.0,2.0,2.0
U5090,39,Premium,565,0,134.0,0.0,0.0,0.0
U5091,51,Standard,285,0,61.0,12.0,2.0,2.0
U5092,48,Premium,322,1,159.0,0.0,2.5,2.0
U5093,35,Standard,242,0,94.0,0.0,4.0,1.0
U5094,28,Basic,699,0,11.0,221.0,0.0,0.0
U5095,37,Premium,163,0,30.0,0.0,4.0,1.0
U5096,29,Premium,662,1,10.0,0.0,0.0,0.0
U5097,26,Basic,543,0,95.0,0.0,0.0,0.0
U5098,44,Standard,151,1,125.0,0.0,2.0,2.0
U5099,41,Standard,501,1,17.0,27.0,4.0,1.0
U5100,35,Premium,457,0,27.0,0.0,0.0,0.0
U5101,37,Standard,93,1,105.0,56.0,1.0,1.0
U5102,30,Basic,348,0,999.0,0.0,2.3333333333333335,3.0
U5103,26,Basic,119,0,4.0,0.0,2.0,1.0
U5104,35,Basic,689,0,110.0,0.0,0.0,0.0
U5105,54,Basic,269,1,86.0,17.0,4.0,1.0
U5106,27,Standard,417,0,175.0,0.0,0.0,0.0
U5107,29,Basic,398,0,47.0,0.0,2.5,2.0
U5108,45,Basic,129,0,51.0,0.0,0.0,0.0
U5109,59,Premium,144,0,15.0,0.0,2.0,3.0
U5110,46,Premium,129,0,39.0,0.0,3.0,2.0
U5111,44,Basic,624,0,132.0,0.0,2.6666666666666665,3.0
U5112,53,Standard,691,0,8.0,0.0,0.0,0.0
U5113,30,Premium,130,0,999.0,0.0,3.6666666666666665,3.0
U5114,25,Standard,419,0,11.0,224.0,4.0,2.0
U5115,57,Standard,296,0,17.0,0.0,4.0,2.0
U5116,27,Premium,249,0,69.0,98.0,4.5,2.0
U5117,55,Basic,276,0,150.0,0.0,3.5,2.0
U5118,30,Standard,660,0,108.0,0.0,0.0,0.0
U5119,41,Basic,393,0,1.0,26.0,2.5,2.0
U5120,48,Basic,375,0,999.0,132.0,5.0,1.0
U5121,29,Premium,275,0,103.0,32.0,0.0,0.0
U5122,60,Premium,694,0,999.0,0.0,3.3333333333333335,3.0
U5123,27,Premium,668,0,7.0,0.0,4.0,2.0
U5124,25,Basic,642,0,1.0,0.0,3.0,3.0
U5125,27,Standard,66,0,52.0,44.0,2.5,2.0
U5126,50,Premium,50,0,3.0,153.0,5.0,1.0
U5127,44,Standard,169,0,93.0,0.0,1.3333333333333333,3.0
U5128,34,Premium,254,1,71.0,59.0,5.0,1.0
U5129,58,Basic,559,0,123.0,31.0,2.0,1.0
U5130,48,Basic,528,0,56.0,0.0,0.0,0.0
U5131,27,Basic,441,0,7.0,78.0,5.0,1.0
U5132,20,Basic,101,0,999.0,138.0,3.0,4.0
U5133,21,Standard,436,0,24.0,0.0,3.75,4.0
U5134,51,Standard,474,0,89.0,0.0,1.5,2.0
U5135,39,Premium,486,0,107.0,10.0,0.0,0.0
U5136,45,Standard,93,0,2.0,0.0,3.0,1.0
U5137,48,Premium,226,0,999.0,0.0,3.0,1.0
U5138,33,Basic,601,0,20.0,84.0,0.0,0.0
U5139,52,Basic,500,0,29.0,0.0,4.0,1.0
U5140,45,Premium,682,0,68.0,141.0,0.0,0.0
U5141,41,Basic,704,0,71.0,130.0,3.5,2.0
U5142,30,Basic,295,0,86.0,97.0,3.0,3.0
U5143,18,Standard,454,0,69.0,43.0,1.0,2.0
U5144,56,Basic,635,0,12.0,0.0,1.3333333333333333,3.0
U5145,33,Basic,658,0,163.0,53.0,0.0,0.0
U5146,22,Basic,336,0,35.0,44.0,3.0,2.0
U5147,54,Standard,718,0,16.0,0.0,0.0,0.0
U5148,49,Basic,211,0,19.0,0.0,1.0,1.0
U5149,58,Standard,196,0,88.0,52.0,4.0,2.0
U5150,55,Standard,171,0,29.0,0.0,4.5,2.0
U5151,41,Premium,584,0,25.0,206.0,3.0,3.0
U5152,31,Basic,112,1,35.0,229.0,1.0,1.0
U5153,60,Standard,501,0,78.0,56.0,3.0,1.0
U5154,46,Premium,318,0,10.0,111.0,1.0,1.0
U5155,24,Premium,506,1,61.0,236.0,2.0,3.0
U5156,21,Standard,38,0,164.0,27.0,4.0,1.0
U5157,54,Basic,573,0,10.0,0.0,4.0,1.0
U5158,43,Standard,216,0,999.0,17.0,3.3333333333333335,3.0
U5159,31,Premium,642,0,63.0,0.0,0.0,0.0
U5160,39,Premium,438,1,16.0,112.0,1.0,2.0
U5161,59,Standard,85,0,143.0,0.0,2.0,1.0
U5162,39,Basic,618,0,88.0,124.0,4.25,4.0
U5163,55,Basic,726,1,999.0,0.0,2.0,1.0
U5164,21,Standard,603,0,999.0,0.0,3.0,3.0
U5165,21,Standard,398,0,5.0,0.0,3.6666666666666665,3.0
U5166,59,Standard,556,0,32.0,0.0,1.8,5.0
U5167,22,Basic,385,0,131.0,0.0,4.5,2.0
U5168,40,Standard,238,0,91.0,0.0,0.0,0.0
U5169,33,Premium,117,0,999.0,0.0,2.0,1.0
U5170,47,Standard,74,0,999.0,53.0,3.3333333333333335,3.0
U5171,18,Premium,502,0,22.0,93.0,0.0,0.0
U5172,58,Premium,676,0,20.0,0.0,0.0,0.0
U5173,24,Standard,68,0,54.0,123.0,3.3333333333333335,3.0
U5174,41,Standard,105,0,13.0,0.0,5.0,1.0
U5175,48,Premium,537,0,23.0,0.0,3.0,1.0
U5176,25,Basic,678,0,6.0,0.0,2.5,2.0
U5177,53,Premium,215,0,2.0,32.0,2.0,1.0
U5178,39,Basic,726,0,114.0,0.0,3.3333333333333335,3.0
U5179,25,Standard,49,0,59.0,17.0,4.0,2.0
U5180,32,Basic,535,0,69.0,79.0,4.0,1.0
U5181,43,Basic,62,0,1.0,0.0,3.6666666666666665,3.0
U5182,51,Premium,651,0,111.0,0.0,5.0,1.0
U5183,28,Standard,526,0,174.0,99.0,0.0,0.0
U5184,47,Standard,245,1,999.0,17.0,2.0,1.0
U5185,39,Standard,254,0,72.0,0.0,4.0,2.0
U5186,46,Premium,190,0,32.0,0.0,1.5,2.0
U5187,27,Premium,657,0,97.0,202.0,4.0,2.0
U5188,29,Basic,233,1,116.0,197.0,2.0,2.0
U5189,42,Premium,460,0,47.0,0.0,0.0,0.0
U5190,44,Premium,191,0,41.0,0.0,4.0,1.0
U5191,39,Basic,484,1,75.0,50.0,2.5,2.0
U5192,49,Standard,208,1,49.0,90.0,1.0,2.0
U5193,52,Basic,575,1,140.0,0.0,2.5,2.0
U5194,28,Standard,478,0,135.0,60.0,5.0,1.0
U5195,45,Standard,69,0,163.0,0.0,0.0,0.0
U5196,55,Basic,356,0,46.0,41.0,1.6666666666666667,3.0
U5197,56,Standard,592,0,67.0,116.0,4.0,1.0
U5198,52,Basic,437,0,0.0,0.0,2.5,2.0
U5199,49,Premium,411,0,9.0,35.0,4.0,2.0
U5200,39,Standard,144,0,5.0,0.0,2.0,1.0
U5201,27,Standard,416,0,3.0,0.0,0.0,0.0
U5202,22,Standard,194,0,87.0,0.0,3.0,1.0
U5203,46,Premium,677,1,123.0,16.0,2.0,3.0
U5204,33,Premium,490,1,48.0,0.0,0.0,0.0
U5205,40,Premium,78,0,87.0,0.0,2.0,1.0
U5206,52,Standard,684,0,999.0,6.0,2.3333333333333335,3.0
U5207,18,Basic,151,0,1.0,0.0,2.0,2.0
U5208,32,Premium,594,0,73.0,0.0,1.5,2.0
U5209,29,Premium,148,0,64.0,0.0,3.5,2.0
U5210,43,Standard,229,0,5.0,94.0,5.0,3.0
U5211,37,Standard,590,0,118.0,0.0,4.0,1.0
U5212,32,Standard,489,0,31.0,0.0,3.5,4.0
U5213,49,Standard,573,0,69.0,0.0,3.5,4.0
U5214,51,Premium,20,1,60.0,73.0,0.0,0.0
U5215,34,Premium,104,0,55.0,145.0,0.0,0.0
U5216,57,Basic,211,0,80.0,0.0,3.6666666666666665,3.0
U5217,24,Premium,606,0,11.0,138.0,3.0,1.0
U5218,60,Basic,661,0,28.0,0.0,5.0,1.0
U5219,21,Basic,31,0,64.0,7.0,2.5,2.0
U5220,57,Standard,596,0,39.0,0.0,0.0,0.0
U5221,55,Premium,332,0,0.0,0.0,3.0,1.0
U5222,52,Basic,416,0,91.0,104.0,0.0,0.0
U5223,18,Standard,604,0,134.0,0.0,3.5,2.0
U5224,58,Premium,552,0,103.0,0.0,3.2,5.0
U5225,21,Premium,144,0,999.0,0.0,3.25,4.0
U5226,54,Basic,544,1,151.0,0.0,4.333333333333333,3.0
U5227,46,Premium,252,0,0.0,0.0,0.0,0.0
U5228,27,Basic,711,1,116.0,0.0,0.0,0.0
U5229,23,Standard,430,1,61.0,281.0,0.0,0.0
U5230,58,Premium,317,0,86.0,33.0,3.0,1.0
U5231,47,Standard,546,0,111.0,159.0,0.0,0.0
U5232,29,Basic,587,0,0.0,0.0,5.0,1.0
U5233,29,Standard,422,0,20.0,56.0,0.0,0.0
U5234,29,Basic,707,0,157.0,111.0,3.0,2.0
U5235,18,Basic,224,0,47.0,0.0,4.0,1.0
U5236,31,Basic,19,0,59.0,48.0,3.0,3.0
U5237,52,Basic,104,0,999.0,0.0,3.0,2.0
U5238,19,Standard,729,0,152.0,0.0,4.0,1.0
U5239,49,Premium,327,0,73.0,0.0,2.6,5.0
U5240,53,Basic,520,0,999.0,0.0,4.0,1.0
U5241,45,Standard,3,1,999.0,0.0,3.0,1.0
U5242,31,Premium,366,0,72.0,0.0,3.6666666666666665,3.0
U5243,56,Basic,549,0,13.0,119.0,3.5,2.0
U5244,60,Premium,196,0,127.0,0.0,1.0,1.0
U5245,28,Standard,92,0,93.0,14.0,5.0,1.0
U5246,34,Basic,708,1,15.0,0.0,2.0,2.0
U5247,59,Premium,507,0,51.0,0.0,0.0,0.0
U5248,40,Premium,387,0,40.0,182.0,3.5,2.0
U5249,45,Premium,63,1,113.0,0.0,2.0,3.0
U5250,53,Basic,295,0,48.0,0.0,1.0,1.0
U5251,20,Basic,272,0,5.0,0.0,2.0,3.0
U5252,27,Premium,638,0,41.0,0.0,2.0,2.0
U5253,42,Basic,62,0,132.0,0.0,1.0,2.0
U5254,20,Basic,708,0,72.0,0.0,4.0,2.0
U5255,46,Premium,682,0,48.0,0.0,5.0,2.0
U5256,23,Premium,617,0,146.0,10.0,3.0,3.0
U5257,40,Standard,662,0,999.0,75.0,1.0,1.0
U5258,47,Premium,533,1,73.0,0.0,3.6666666666666665,3.0
U5259,24,Premium,591,0,12.0,97.0,5.0,1.0
U5260,20,Premium,219,0,115.0,25.0,0.0,0.0
U5261,20,Standard,73,1,15.0,15.0,2.75,4.0
U5262,50,Basic,543,0,86.0,45.0,0.0,0.0
U5263,24,Premium,644,1,26.0,0.0,4.333333333333333,3.0
U5264,29,Premium,37,0,52.0,0.0,3.5,2.0
U5265,54,Standard,128,0,7.0,72.0,2.0,1.0
U5266,58,Premium,491,1,52.0,98.0,1.0,2.0
U5267,24,Premium,175,0,95.0,0.0,0.0,0.0
U5268,40,Basic,73,0,95.0,0.0,0.0,0.0
U5269,52,Premium,40,0,94.0,48.0,4.0,1.0
U5270,19,Basic,500,1,20.0,0.0,2.0,1.0
U5271,52,Premium,456,0,49.0,108.0,0.0,0.0
U5272,45,Standard,50,0,67.0,52.0,3.0,3.0
U5273,54,Premium,556,0,86.0,0.0,3.3333333333333335,3.0
U5274,58,Standard,384,0,31.0,0.0,1.0,1.0
U5275,44,Basic,229,0,45.0,0.0,5.0,1.0
U5276,36,Basic,241,0,73.0,41.0,3.6666666666666665,3.0
U5277,47,Standard,580,0,66.0,0.0,0.0,0.0
U5278,46,Premium,638,1,4.0,53.0,4.0,1.0
U5279,54,Standard,457,1,29.0,0.0,0.0,0.0
U5280,35,Premium,248,0,30.0,63.0,2.5,2.0
U5281,37,Standard,294,0,19.0,38.0,2.75,4.0
U5282,50,Premium,194,1,999.0,0.0,2.0,3.0
U5283,26,Basic,153,0,35.0,0.0,0.0,0.0
U5284,27,Basic,548,0,118.0,0.0,2.0,1.0
U5285,19,Standard,276,0,69.0,97.0,1.0,1.0
U5286,33,Standard,520,0,178.0,182.0,4.0,3.0
U5287,35,Standard,661,0,36.0,12.0,2.6666666666666665,3.0
U5288,32,Premium,522,0,105.0,63.0,5.0,1.0
U5289,52,Premium,238,0,73.0,0.0,2.0,2.0
U5290,19,Standard,171,0,36.0,0.0,0.0,0.0
U5291,24,Basic,594,0,25.0,79.0,2.0,2.0
U5292,18,Premium,673,0,999.0,0.0,2.5,2.0
U5293,34,Standard,521,0,999.0,0.0,3.0,3.0
U5294,44,Premium,385,1,999.0,0.0,2.3333333333333335,3.0
U5295,50,Basic,160,1,27.0,0.0,5.0,2.0
U5296,54,Premium,420,0,20.0,0.0,1.0,1.0
U5297,22,Basic,558,0,95.0,0.0,2.0,1.0
U5298,57,Basic,701,0,77.0,166.0,0.0,0.0
U5299,33,Standard,139,0,2.0,0.0,4.0,2.0
U5300,20,Basic,203,1,12.0,0.0,1.0,1.0
U5301,42,Basic,168,0,128.0,0.0,3.0,3.0
U5302,48,Standard,178,0,4.0,0.0,3.0,1.0
U5303,60,Basic,438,0,16.0,190.0,2.0,1.0
U5304,35,Premium,315,1,81.0,33.0,0.0,0.0
U5305,60,Basic,371,1,149.0,0.0,3.0,1.0
U5306,27,Standard,62,0,61.0,7.0,2.0,1.0
U5307,36,Standard,28,0,13.0,77.0,3.0,3.0
U5308,28,Standard,487,1,999.0,0.0,2.6666666666666665,3.0
U5309,18,Basic,98,0,1.0,63.0,3.0,3.0
U5310,52,Standard,419,0,17.0,0.0,3.0,2.0
U5311,19,Premium,9,0,49.0,0.0,0.0,0.0
U5312,40,Standard,332,0,26.0,0.0,3.0,1.0
U5313,26,Premium,691,0,52.0,89.0,4.0,1.0
U5314,57,Basic,325,0,105.0,0.0,0.0,0.0
U5315,32,Premium,361,0,47.0,0.0,5.0,1.0
U5316,30,Premium,291,0,65.0,0.0,1.0,1.0
U5317,18,Standard,176,0,33.0,155.0,0.0,0.0
U5318,26,Premium,724,0,19.0,0.0,1.5,2.0
U5319,53,Basic,568,0,39.0,0.0,1.6666666666666667,3.0
U5320,49,Premium,678,0,69.0,0.0,5.0,1.0
U5321,47,Premium,230,0,999.0,120.0,3.0,1.0
U5322,23,Basic,92,1,6.0,108.0,3.6666666666666665,3.0
U5323,59,Basic,0,0,40.0,30.0,3.5,2.0
U5324,55,Premium,504,0,0.0,0.0,3.5,2.0
U5325,52,Premium,553,0,11.0,195.0,0.0,0.0
U5326,60,Basic,241,0,134.0,0.0,0.0,0.0
U5327,27,Premium,617,0,6.0,0.0,4.0,4.0
U5328,43,Premium,78,0,90.0,0.0,5.0,1.0
U5329,24,Premium,487,0,37.0,0.0,3.0,2.0
U5330,47,Basic,632,1,42.0,73.0,2.6666666666666665,3.0
U5331,19,Standard,447,0,147.0,104.0,0.0,0.0
U5332,53,Basic,234,0,83.0,0.0,5.0,1.0
U5333,35,Basic,258,0,60.0,0.0,3.0,3.0
U5334,47,Standard,572,0,51.0,0.0,0.0,0.0
U5335,41,Standard,114,0,130.0,0.0,0.0,0.0
U5336,48,Premium,14,1,63.0,30.0,0.0,0.0
U5337,34,Premium,541,0,21.0,27.0,5.0,1.0
U5338,31,Premium,239,1,135.0,0.0,0.0,0.0
U5339,49,Basic,378,1,95.0,0.0,3.0,1.0
U5340,33,Basic,603,0,6.0,0.0,4.0,4.0
U5341,21,Basic,592,0,25.0,0.0,3.5,2.0
U5342,19,Basic,202,0,101.0,203.0,2.5,2.0
U5343,22,Standard,238,0,164.0,141.0,3.0,1.0
U5344,26,Basic,582,0,170.0,29.0,5.0,1.0
U5345,21,Basic,172,0,999.0,0.0,1.0,2.0
U5346,26,Premium,161,0,28.0,0.0,2.0,1.0
U5347,53,Basic,16,0,59.0,0.0,1.6666666666666667,3.0
U5348,49,Standard,214,0,15.0,0.0,3.0,2.0
U5349,58,Standard,95,0,46.0,120.0,3.0,2.0
U5350,44,Standard,455,0,26.0,0.0,2.3333333333333335,3.0
U5351,52,Basic,207,1,30.0,0.0,0.0,0.0
U5352,20,Standard,395,0,142.0,0.0,3.0,1.0
U5353,52,Premium,434,0,126.0,45.0,3.0,4.0
U5354,41,Premium,164,0,10.0,62.0,1.0,1.0
U5355,48,Premium,141,0,123.0,80.0,0.0,0.0
U5356,48,Standard,75,0,999.0,33.0,0.0,0.0
U5357,18,Standard,399,1,89.0,0.0,3.0,1.0
U5358,27,Standard,335,0,56.0,0.0,2.0,1.0
U5359,20,Premium,710,0,63.0,0.0,3.0,1.0
U5360,28,Basic,197,0,5.0,0.0,5.0,1.0
U5361,43,Basic,38,0,21.0,0.0,2.5,2.0
U5362,55,Standard,641,0,135.0,0.0,0.0,0.0
U5363,49,Basic,652,0,120.0,34.0,3.0,1.0
U5364,34,Basic,66,0,999.0,26.0,0.0,0.0
U5365,42,Standard,229,0,36.0,0.0,3.0,2.0
