rating_id,user_id,show_id,rating
R3302,U2095,S9,3
R3303,U2930,S7,4
R3304,U1466,S12,1
R3305,U1184,S24,4
R3306,U1780,S29,2
R3307,U4934,S13,5
R3308,U3472,S33,5
R3309,U4008,S2,3
R3310,U3351,S27,1
R3311,U1818,S11,2
R3312,U3372,S31,5
R3313,U4259,S2,3
R3314,U4503,S22,4
R3315,U4077,S3,3
R3316,U2461,S11,4
R3317,U1083,S21,2
R3318,U1431,S26,2
R3319,U3071,S31,1
R3320,U1998,S12,3
R3321,U4546,S27,4
R3322,U2813,S13,1
R3323,U2079,S2,3
R3324,U2072,S18,1
R3325,U4171,S36,2
R3326,U4404,S22,5
R3327,U3322,S16,2
R3328,U4098,S4,2
R3329,U3581,S32,4
R3330,U2218,S11,1
R3331,U2377,S21,2
R3332,U3399,S35,2
R3333,U4179,S27,2
R3334,U1901,S9,5
R3335,U3085,S33,3
R3336,U1464,S35,2
R3337,U5150,S1,4
R3338,U4355,S3,3
R3339,U3488,S18,1
R3340,U2572,S33,3
R3341,U5001,S26,1
R3342,U2337,S20,1
R3343,U1487,S6,3
R3344,U3627,S25,2
R3345,U2557,S13,5
R3346,U4090,S7,2
R3347,U5622,S13,4
R3348,U4142,S17,1
R3349,U2787,S9,2
R3350,U4306,S9,1
R3351,U1869,S5,3
R3352,U5861,S25,3
R3353,U3774,S4,5
R3354,U3075,S14,1
R3355,U5597,S19,1
R3356,U1731,S33,2
R3357,U1107,S16,3
R3358,U5758,S16,2
R3359,U1524,S8,5
R3360,U2096,S36,4
R3361,U4219,S8,4
R3362,U1131,S30,3
R3363,U2079,S15,3
R3364,U1294,S24,5
R3365,U3969,S31,4
R3366,U5162,S7,5
R3367,U4521,S13,4
R3368,U4353,S6,4
R3369,U1348,S16,5
R3370,U2041,S20,1
R3371,U4147,S2,4
R3372,U4571,S2,4
R3373,U5349,S32,3
R3374,U4001,S1,2
R3375,U4777,S10,2
R3376,U5124,S4,5
R3377,U4292,S18,3
R3378,U4772,S11,1
R3379,U3656,S4,4
R3380,U5849,S2,4
R3381,U2726,S25,3
R3382,U5307,S18,2
R3383,U5739,S7,3
R3384,U2984,S8,4
R3385,U2415,S9,2
R3386,U1353,S33,3
R3387,U1616,S4,5
R3388,U4940,S13,4
R3389,U1267,S12,2
R3390,U4420,S11,2
R3391,U5470,S15,5
R3392,U3898,S6,5
R3393,U5470,S35,2
R3394,U2846,S22,4
R3395,U1164,S7,2
R3396,U2943,S20,4
R3397,U2379,S9,5
R3398,U2527,S12,5
R3399,U2728,S29,3
R3400,U2904,S7,3
R3401,U1162,S25,2
R3402,U2893,S1,1
R3403,U1548,S12,1
R3404,U2879,S12,3
R3405,U4820,S7,4
R3406,U4766,S25,2
R3407,U3251,S14,4
R3408,U4510,S35,5
R3409,U2286,S5,4
R3410,U3061,S34,3
R3411,U1702,S25,4
R3412,U1978,S34,4
R3413,U5786,S4,3
R3414,U5571,S20,3
R3415,U2327,S1,1
R3416,U1892,S29,3
R3417,U2894,S10,4
R3418,U4286,S18,4
R3419,U1428,S12,1
R3420,U2847,S2,5
R3421,U5605,S34,2
R3422,U5619,S27,2
R3423,U2723,S28,1
R3424,U5148,S15,1
R3425,U2420,S27,2
R3426,U4617,S36,5
R3427,U4062,S8,1
R3428,U2829,S29,4
R3429,U1069,S10,5
R3430,U2047,S12,5
R3431,U2197,S2,5
R3432,U5996,S11,3
R3433,U2892,S35,2
R3434,U5550,S15,1
R3435,U1452,S24,4
R3436,U1211,S4,5
R3437,U4944,S20,1
R3438,U2440,S31,3
R3439,U4664,S1,4
R3440,U3987,S25,2
R3441,U5805,S3,3
R3442,U2631,S23,4
R3443,U3186,S18,1
R3444,U3341,S30,1
R3445,U5319,S15,2
R3446,U1376,S13,2
R3447,U1370,S23,5
R3448,U5493,S33,1
R3449,U1957,S13,4
R3450,U1076,S13,2
R3451,U3141,S24,4
R3452,U4786,S20,2
R3453,U5886,S3,4
R3454,U4235,S19,2
R3455,U2248,S36,4
R3456,U1895,S5,3
R3457,U2038,S36,1
R3458,U4224,S26,2
R3459,U2170,S4,4
R3460,U2608,S23,5
R3461,U3903,S25,5
R3462,U4247,S5,4
R3463,U1904,S31,5
R3464,U4327,S23,2
R3465,U5212,S2,2
R3466,U3475,S23,5
R3467,U4602,S13,3
R3468,U4078,S1,5
R3469,U5182,S7,5
R3470,U2806,S26,2
R3471,U1227,S13,1
R3472,U3868,S15,4
R3473,U3581,S25,2
R3474,U1211,S29,2
R3475,U3857,S21,3
R3476,U4643,S5,4
R3477,U1767,S13,1
R3478,U2445,S34,1
R3479,U2553,S35,5
R3480,U1180,S8,4
R3481,U1749,S5,3
R3482,U2932,S19,3
R3483,U4186,S19,5
R3484,U1995,S21,2
R3485,U3497,S36,2
R3486,U1419,S1,5
R3487,U1628,S4,3
R3488,U2321,S31,4
R3489,U3026,S9,2
R3490,U3009,S28,4
R3491,U4141,S36,5
R3492,U5243,S35,5
R3493,U3202,S8,4
R3494,U4513,S2,3
R3495,U2636,S30,3
R3496,U4134,S2,5
R3497,U1213,S22,3
R3498,U3075,S15,5
R3499,U3127,S13,3
R3500,U1895,S19,2
R3501,U3528,S35,5
R3502,U2020,S35,4
R3503,U2390,S19,2
R3504,U4081,S35,1
R3505,U3306,S12,5
R3506,U2724,S17,1
R3507,U2654,S18,4
R3508,U5249,S12,1
R3509,U3701,S27,5
R3510,U4853,S20,1
R3511,U3327,S19,4
R3512,U1154,S28,3
R3513,U1064,S32,2
R3514,U2099,S31,1
R3515,U5023,S20,3
R3516,U1764,S29,2
R3517,U5804,S19,5
R3518,U3259,S24,5
R3519,U4557,S25,5
R3520,U4106,S31,3
R3521,U3325,S5,5
R3522,U2626,S16,1
R3523,U4275,S6,3
R3524,U4742,S14,3
R3525,U2420,S20,4
R3526,U2443,S3,2
R3527,U2312,S4,1
R3528,U3455,S25,2
R3529,U2061,S13,2
R3530,U3451,S21,5
R3531,U2262,S16,3
R3532,U1452,S13,3
R3533,U1434,S2,4
R3534,U2013,S28,2
R3535,U3963,S21,2
R3536,U3534,S30,4
R3537,U2519,S13,4
R3538,U2260,S22,2
R3539,U4264,S1,1
R3540,U5224,S33,5
R3541,U3036,S17,4
R3542,U1703,S3,2
R3543,U1603,S14,3
R3544,U3080,S10,1
R3545,U1111,S27,2
R3546,U1361,S18,5
R3547,U3100,S22,1
R3548,U5752,S35,2
R3549,U3078,S18,3
R3550,U4161,S21,2
R3551,U5541,S19,4
R3552,U4237,S2,4
R3553,U5366,S1,1
R3554,U4461,S27,4
R3555,U3733,S31,5
R3556,U5348,S35,5
R3557,U4647,S6,5
R3558,U2694,S24,2
R3559,U2003,S8,3
R3560,U3773,S7,1
R3561,U5518,S17,4
R3562,U3550,S23,4
R3563,U5357,S36,3
R3564,U2017,S17,1
R3565,U5294,S8,2
R3566,U1456,S13,5
R3567,U5852,S1,4
R3568,U4396,S32,1
R3569,U1813,S20,2
R3570,U1480,S22,5
R3571,U3156,S3,3
R3572,U2440,S15,4
R3573,U2756,S34,3
R3574,U5604,S4,5
R3575,U2715,S11,1
R3576,U5438,S21,1
R3577,U2301,S5,1
R3578,U2465,S26,4
R3579,U4281,S31,5
R3580,U4945,S16,5
R3581,U1585,S11,5
R3582,U2773,S26,5
R3583,U4290,S25,1
R3584,U4078,S5,2
R3585,U3215,S28,4
R3586,U2584,S30,2
R3587,U3080,S2,3
R3588,U5980,S22,3
R3589,U3460,S35,1
R3590,U4791,S10,3
R3591,U1212,S19,4
R3592,U3573,S30,1
R3593,U5261,S7,1
R3594,U2870,S4,4
R3595,U1987,S32,4
R3596,U3234,S33,4
R3597,U5254,S10,3
R3598,U5903,S29,1
R3599,U2016,S6,4
R3600,U4003,S34,2
R3601,U1123,S2,5
R3602,U2522,S22,5
R3603,U3613,S34,2
R3604,U2507,S32,5
R3605,U2815,S8,4
R3606,U5133,S16,4
R3607,U1486,S1,5
R3608,U1840,S23,2
R3609,U4661,S12,2
R3610,U2207,S17,1
R3611,U4378,S31,5
R3612,U5181,S34,5
R3613,U4239,S3,5
R3614,U5092,S36,2
R3615,U3316,S16,2
R3616,U3152,S27,4
R3617,U1088,S20,5
R3618,U1978,S9,4
R3619,U4771,S35,1
R3620,U3059,S15,3
R3621,U1055,S14,3
R3622,U1096,S29,1
R3623,U2739,S5,2
R3624,U3408,S35,5
R3625,U5034,S26,5
R3626,U3503,S28,5
R3627,U2764,S23,3
R3628,U4805,S27,2
R3629,U1955,S17,5
R3630,U1150,S13,1
R3631,U2398,S20,4
R3632,U3442,S36,1
R3633,U5764,S21,1
R3634,U5197,S1,4
R3635,U3646,S20,5
R3636,U5370,S31,4
R3637,U5875,S17,1
R3638,U4588,S21,2
R3639,U3621,S19,4
R3640,U5329,S22,5
R3641,U1235,S5,3
R3642,U1672,S32,2
R3643,U3863,S10,4
R3644,U1950,S14,1
R3645,U5340,S1,4
R3646,U4398,S20,3
R3647,U5382,S18,2
R3648,U2829,S6,4
R3649,U2184,S31,5
R3650,U4248,S19,1
R3651,U5006,S35,2
R3652,U5570,S4,4
R3653,U1827,S25,2
R3654,U1175,S9,4
R3655,U2868,S3,5
R3656,U3516,S19,1
R3657,U5393,S4,2
R3658,U4945,S30,5
R3659,U3666,S28,5
R3660,U5038,S13,4
R3661,U5847,S13,4
R3662,U4365,S14,1
R3663,U1526,S9,5
R3664,U3547,S29,2
R3665,U3544,S12,3
R3666,U2069,S3,5
R3667,U1082,S11,2
R3668,U4730,S8,4
R3669,U5122,S29,4
R3670,U5534,S33,5
R3671,U4586,S25,2
R3672,U4184,S26,4
R3673,U3146,S15,2
R3674,U1794,S34,2
R3675,U3256,S31,2
R3676,U3670,S16,3
R3677,U3763,S6,1
R3678,U2685,S17,4
R3679,U3619,S12,1
R3680,U3015,S9,1
R3681,U2379,S17,2
R3682,U1765,S15,4
R3683,U3098,S12,4
R3684,U1462,S34,1
R3685,U5529,S11,4
R3686,U5265,S26,2
R3687,U1078,S21,3
R3688,U4962,S31,1
R3689,U3084,S34,4
R3690,U3298,S9,5
R3691,U3633,S25,3
R3692,U4340,S1,3
R3693,U5674,S32,3
R3694,U2995,S15,4
R3695,U2586,S20,4
R3696,U1114,S34,5
R3697,U4773,S11,5
R3698,U3553,S36,5
R3699,U1598,S25,1
R3700,U2138,S1,2
R3701,U4640,S7,4
R3702,U5981,S33,3
R3703,U5178,S33,5
R3704,U1324,S15,2
R3705,U4820,S6,4
R3706,U2583,S8,2
R3707,U2228,S9,2
R3708,U2004,S10,4
R3709,U4639,S14,2
R3710,U5281,S25,5
R3711,U2550,S5,3
R3712,U5871,S12,2
R3713,U1642,S28,4
R3714,U5832,S5,5
R3715,U4884,S7,2
R3716,U4506,S19,3
R3717,U5836,S12,5
R3718,U5150,S17,5
R3719,U3011,S22,3
R3720,U5597,S3,5
R3721,U5203,S30,1
R3722,U2214,S28,3
R3723,U4735,S12,3
R3724,U2896,S16,5
R3725,U3096,S11,1
R3726,U2466,S10,1
R3727,U1867,S6,4
R3728,U5352,S31,3
R3729,U4931,S14,1
R3730,U5792,S22,4
R3731,U3946,S30,5
R3732,U4226,S33,1
R3733,U5582,S6,4
R3734,U1852,S12,3
R3735,U2817,S17,4
R3736,U4490,S1,5
R3737,U2592,S12,1
R3738,U4950,S15,5
R3739,U2633,S36,4
R3740,U2406,S35,5
R3741,U1234,S10,4
R3742,U5301,S13,2
R3743,U3421,S17,1
R3744,U4843,S8,2
R3745,U1968,S26,1
R3746,U4469,S9,5
R3747,U5273,S36,3
R3748,U1744,S32,4
R3749,U3365,S35,5
R3750,U3022,S35,2
R3751,U3259,S10,3
R3752,U1817,S6,3
R3753,U4742,S11,4
R3754,U5098,S36,1
R3755,U5006,S19,4
R3756,U5877,S18,5
R3757,U5757,S30,3
R3758,U5836,S34,2
R3759,U2601,S31,1
R3760,U5347,S32,1
R3761,U5508,S25,1
R3762,U3567,S13,5
R3763,U3889,S1,2
R3764,U2947,S36,1
R3765,U5057,S8,4
R3766,U2575,S14,4
R3767,U4528,S23,4
R3768,U5541,S24,5
R3769,U5109,S24,1
R3770,U4434,S1,2
R3771,U5261,S26,5
R3772,U1195,S9,5
R3773,U2073,S24,1
R3774,U3702,S3,5
R3775,U1409,S15,3
R3776,U4105,S28,4
R3777,U5318,S24,1
R3778,U2013,S17,4
R3779,U5521,S25,4
R3780,U5024,S16,1
R3781,U3574,S12,5
R3782,U5170,S1,4
R3783,U2906,S3,3
R3784,U4115,S10,5
R3785,U5141,S4,2
R3786,U3578,S25,2
R3787,U5353,S26,2
R3788,U2759,S28,2
R3789,U1020,S3,5
R3790,U3041,S29,2
R3791,U1645,S22,4
R3792,U3036,S27,5
R3793,U3834,S3,4
R3794,U2932,S6,1
R3795,U4049,S3,3
R3796,U2303,S35,2
R3797,U3142,S1,2
R3798,U2099,S14,1
R3799,U1098,S8,4
R3800,U2988,S29,5
R3801,U2547,S24,2
R3802,U5165,S11,1
R3803,U5794,S23,4
R3804,U4858,S11,1
R3805,U1537,S1,3
R3806,U1460,S12,1
R3807,U3994,S25,2
R3808,U1735,S9,2
R3809,U4434,S25,1
R3810,U5253,S13,1
R3811,U4509,S14,3
R3812,U1035,S2,4
R3813,U2910,S7,1
R3814,U3794,S8,3
R3815,U2153,S14,3
R3816,U2913,S16,5
R3817,U4522,S13,3
R3818,U3329,S2,2
R3819,U2758,S6,4
R3820,U2266,S15,1
R3821,U4683,S2,1
R3822,U3792,S5,2
R3823,U4381,S25,5
R3824,U5422,S34,5
R3825,U5142,S30,4
R3826,U1217,S11,3
R3827,U4113,S33,3
R3828,U5213,S20,5
R3829,U5514,S6,3
R3830,U4755,S13,4
R3831,U1312,S13,2
R3832,U3869,S9,3
R3833,U5119,S10,4
R3834,U4263,S28,3
R3835,U3727,S15,2
R3836,U5460,S25,2
R3837,U4754,S32,3
R3838,U2812,S28,4
R3839,U2964,S33,5
R3840,U4724,S17,5
R3841,U5640,S19,4
R3842,U5844,S8,3
R3843,U4613,S10,5
R3844,U5278,S22,4
R3845,U5237,S8,1
R3846,U1785,S26,1
R3847,U1855,S17,1
R3848,U5604,S6,5
R3849,U3107,S16,2
R3850,U5579,S28,4
R3851,U5063,S8,1
R3852,U5739,S21,2
R3853,U1622,S15,3
R3854,U2244,S6,3
R3855,U1103,S6,1
R3856,U5620,S4,2
R3857,U1622,S12,2
R3858,U3525,S34,1
R3859,U3520,S19,5
R3860,U4063,S8,2
R3861,U4326,S31,5
R3862,U3419,S8,1
R3863,U4076,S21,3
R3864,U3581,S31,3
R3865,U2054,S15,3
R3866,U3259,S20,4
R3867,U2424,S12,4
R3868,U5713,S36,2
R3869,U3509,S11,3
R3870,U1547,S34,3
R3871,U2026,S14,3
R3872,U1274,S14,3
R3873,U2994,S25,3
R3874,U2289,S31,2
R3875,U2956,S33,4
R3876,U4056,S31,3
R3877,U3123,S1,5
R3878,U5783,S19,5
R3879,U5139,S31,4
R3880,U5516,S26,3
R3881,U4061,S14,4
R3882,U2178,S27,3
R3883,U4304,S34,2
R3884,U1493,S29,1
R3885,U5525,S27,1
R3886,U5303,S18,2
R3887,U5562,S6,2
R3888,U1880,S29,2
R3889,U1458,S34,5
R3890,U2955,S12,1
R3891,U2251,S30,5
R3892,U1122,S9,5
R3893,U4785,S26,5
R3894,U2137,S24,4
R3895,U4611,S4,3
R3896,U4780,S22,4
R3897,U4822,S8,4
R3898,U2568,S11,3
R3899,U1753,S8,5
R3900,U1773,S30,3
R3901,U4637,S3,4
R3902,U3839,S2,5
R3903,U3565,S19,5
R3904,U5422,S23,4
R3905,U4287,S4,4
R3906,U5922,S1,1
R3907,U3939,S17,1
R3908,U2835,S22,5
R3909,U2657,S32,3
R3910,U4357,S13,1
R3911,U2524,S8,4
R3912,U1562,S26,4
R3913,U3166,S26,3
R3914,U1704,S13,4
R3915,U5016,S31,1
R3916,U2789,S30,3
R3917,U4713,S10,5
R3918,U5614,S18,3
R3919,U4005,S33,1
R3920,U3632,S34,4
R3921,U1799,S3,5
R3922,U1412,S25,4
R3923,U2733,S14,2
R3924,U1012,S1,1
R3925,U5689,S1,4
R3926,U1801,S36,5
R3927,U2585,S21,5
R3928,U1737,S12,2
R3929,U4048,S26,5
R3930,U1135,S5,4
R3931,U3147,S10,2
R3932,U5894,S5,2
R3933,U3366,S8,5
R3934,U4492,S31,3
R3935,U1460,S25,5
R3936,U3390,S11,4
R3937,U2972,S33,5
R3938,U5618,S26,2
R3939,U3250,S25,5
R3940,U5295,S30,5
R3941,U2785,S19,5
R3942,U3201,S26,4
R3943,U3592,S31,3
R3944,U3749,S24,2
R3945,U1801,S30,3
R3946,U1324,S1,3
R3947,U1260,S28,3
R3948,U4047,S34,1
R3949,U4757,S34,4
R3950,U1096,S14,2
R3951,U2258,S6,2
R3952,U4830,S17,1
R3953,U5115,S4,5
R3954,U3064,S5,3
R3955,U5609,S30,4
R3956,U2131,S13,3
R3957,U4778,S19,4
R3958,U2250,S5,4
R3959,U3803,S22,4
R3960,U4141,S11,5
R3961,U5479,S6,3
R3962,U3618,S36,3
R3963,U2850,S32,3
R3964,U1913,S31,3
R3965,U3799,S30,5
R3966,U5527,S16,2
R3967,U3669,S13,5
R3968,U4826,S12,4
R3969,U4176,S36,4
R3970,U4951,S28,3
R3971,U2536,S28,4
R3972,U1297,S25,5
R3973,U4133,S23,1
R3974,U5738,S27,3
R3975,U1259,S34,2
R3976,U2762,S5,5
R3977,U3901,S8,5
R3978,U5375,S23,2
R3979,U5031,S18,4
R3980,U2823,S34,5
R3981,U2690,S3,5
R3982,U4833,S2,3
R3983,U5286,S19,3
R3984,U2776,S29,3
R3985,U1794,S1,3
R3986,U2197,S32,4
R3987,U5225,S5,5
R3988,U4974,S17,5
R3989,U3125,S27,1
R3990,U4196,S21,3
R3991,U2106,S6,3
R3992,U4276,S31,1
R3993,U1642,S28,2
R3994,U1799,S8,3
R3995,U2399,S23,3
R3996,U1056,S11,2
R3997,U2512,S4,5
R3998,U4502,S3,4
R3999,U2186,S25,2
R4000,U5349,S13,3
R4001,U4429,S22,3
R4002,U5223,S30,4
R4003,U5756,S17,3
R4004,U3697,S30,1
R4005,U2519,S10,1
R4006,U2837,S9,3
R4007,U4583,S15,5
R4008,U2814,S33,1
R4009,U5252,S35,1
R4010,U4555,S36,2
R4011,U1237,S30,4
R4012,U3571,S32,2
R4013,U3616,S23,3
R4014,U3468,S29,1
R4015,U3040,S26,3
R4016,U2051,S13,1
R4017,U5743,S25,3
R4018,U1179,S33,2
R4019,U3194,S26,4
R4020,U1394,S24,3
R4021,U3773,S11,2
R4022,U2406,S29,3
R4023,U4152,S14,4
R4024,U1209,S4,5
R4025,U4759,S21,1
R4026,U2533,S14,3
R4027,U4833,S27,2
R4028,U4395,S25,2
R4029,U3622,S2,2
R4030,U3382,S32,5
R4031,U3303,S9,4
R4032,U1129,S7,2
R4033,U3235,S36,2
R4034,U4809,S11,1
R4035,U2805,S30,3
R4036,U2256,S16,2
R4037,U3514,S2,1
R4038,U5060,S6,1
R4039,U2222,S1,5
R4040,U2820,S2,5
R4041,U3498,S21,5
R4042,U5111,S8,1
R4043,U2652,S20,2
R4044,U2859,S22,3
R4045,U2353,S15,3
R4046,U5496,S26,1
R4047,U3797,S2,4
R4048,U5525,S22,2
R4049,U3379,S32,5
R4050,U3456,S21,4
R4051,U2730,S9,4
R4052,U3451,S7,3
R4053,U1263,S2,4
R4054,U4517,S19,4
R4055,U2269,S36,2
R4056,U2312,S8,1
R4057,U4457,S22,4
R4058,U2266,S16,2
R4059,U5486,S21,4
R4060,U5379,S6,3
R4061,U4281,S16,5
R4062,U4044,S30,4
R4063,U3232,S14,4
R4064,U3265,S28,3
R4065,U1256,S32,5
R4066,U2247,S36,5
R4067,U5286,S9,4
R4068,U2969,S32,2
R4069,U1692,S4,1
R4070,U2321,S36,2
R4071,U1492,S19,4
R4072,U4680,S25,4
R4073,U3288,S31,4
R4074,U5721,S28,5
R4075,U4064,S26,4
R4076,U3198,S17,4
R4077,U3161,S26,1
R4078,U3370,S33,4
R4079,U2838,S22,2
R4080,U1770,S6,1
R4081,U3806,S17,5
R4082,U3462,S13,4
R4083,U2588,S26,1
R4084,U5208,S24,1
R4085,U5438,S7,1
R4086,U2014,S31,1
R4087,U5353,S26,3
R4088,U1700,S10,1
R4089,U4834,S23,1
R4090,U2491,S9,2
R4091,U1589,S5,1
R4092,U5658,S35,4
R4093,U1425,S6,4
R4094,U3171,S6,1
R4095,U3158,S14,2
R4096,U5127,S16,1
R4097,U2356,S14,1
R4098,U4256,S4,1
R4099,U2829,S22,4
R4100,U2922,S19,4
R4101,U4432,S36,5
R4102,U1200,S10,2
R4103,U4449,S22,2
R4104,U2120,S19,1
R4105,U1373,S21,3
R4106,U4046,S36,5
R4107,U1271,S17,3
R4108,U2383,S16,4
R4109,U4304,S5,4
R4110,U2824,S25,1
R4111,U4378,S32,4
R4112,U2014,S30,3
R4113,U3821,S31,4
R4114,U1378,S7,5
R4115,U5136,S22,3
R4116,U5902,S22,1
R4117,U4239,S5,4
R4118,U2397,S6,3
R4119,U2546,S28,1
R4120,U1402,S27,3
R4121,U2636,S10,5
R4122,U2772,S28,1
R4123,U2356,S22,1
R4124,U5177,S14,2
R4125,U1866,S14,5
R4126,U4579,S13,4
R4127,U1130,S36,3
R4128,U4046,S28,5
R4129,U1703,S15,3
R4130,U2306,S3,5
R4131,U4841,S11,4
R4132,U3054,S3,2
R4133,U2913,S23,3
R4134,U4976,S27,2
R4135,U5281,S1,2
R4136,U3039,S33,5
R4137,U2381,S12,3
R4138,U3958,S10,5
R4139,U2435,S3,3
R4140,U4070,S15,1
R4141,U2497,S6,4
R4142,U1645,S4,3
R4143,U4917,S3,2
R4144,U3010,S25,1
R4145,U1426,S18,1
R4146,U4065,S6,4
R4147,U3862,S26,2
R4148,U2139,S2,3
R4149,U5852,S31,4
R4150,U1612,S5,5
R4151,U4930,S20,5
R4152,U2089,S30,3
R4153,U4523,S16,2
R4154,U5209,S20,2
R4155,U2486,S22,3
R4156,U5902,S21,4
R4157,U2530,S15,2
R4158,U1351,S36,2
R4159,U2789,S2,3
R4160,U1243,S1,4
R4161,U3495,S4,3
R4162,U5658,S2,1
R4163,U4009,S29,4
R4164,U2419,S19,5
R4165,U5902,S12,3
R4166,U4107,S8,5
R4167,U4146,S7,2
R4168,U3855,S26,1
R4169,U3255,S16,3
R4170,U2872,S28,2
R4171,U3529,S19,3
R4172,U3685,S12,3
R4173,U4409,S20,4
R4174,U5005,S18,1
R4175,U4157,S13,5
R4176,U1806,S17,4
R4177,U3027,S20,4
R4178,U4171,S21,3
R4179,U3773,S31,1
R4180,U4496,S7,1
R4181,U5909,S7,1
R4182,U5081,S1,3
R4183,U2092,S21,4
R4184,U4509,S12,1
R4185,U1134,S15,1
R4186,U4520,S19,1
R4187,U1077,S29,4
R4188,U3706,S28,5
R4189,U2509,S23,5
R4190,U5544,S3,2
R4191,U2162,S1,5
R4192,U3851,S5,4
R4193,U2735,S6,1
R4194,U4987,S32,3
R4195,U1006,S36,5
R4196,U1325,S32,2
R4197,U3443,S29,5
R4198,U4206,S1,2
R4199,U3991,S23,4
R4200,U3547,S4,1
R4201,U1748,S2,5
R4202,U1801,S15,3
R4203,U2004,S25,3
R4204,U4096,S34,2
R4205,U1191,S35,2
R4206,U2916,S18,3
R4207,U1771,S18,5
R4208,U2915,S14,2
R4209,U1825,S13,5
R4210,U5102,S10,2
R4211,U1442,S25,1
R4212,U2254,S2,3
R4213,U5154,S10,1
R4214,U5750,S5,4
R4215,U3657,S31,1
R4216,U4786,S3,1
R4217,U3642,S15,4
R4218,U3535,S14,1
R4219,U2745,S21,2
R4220,U3780,S36,2
R4221,U1918,S33,5
R4222,U1147,S35,4
R4223,U1787,S3,2
R4224,U4087,S26,3
R4225,U5134,S34,1
R4226,U1326,S33,1
R4227,U4417,S13,3
R4228,U2478,S25,1
R4229,U3592,S31,4
R4230,U1516,S4,1
R4231,U4596,S28,5
R4232,U2987,S10,1
R4233,U2933,S11,1
R4234,U4077,S3,5
R4235,U2719,S24,3
R4236,U5694,S22,2
R4237,U1852,S9,3
R4238,U5429,S12,2
R4239,U1977,S24,5
R4240,U2125,S3,2
R4241,U2615,S13,5
R4242,U1071,S24,5
R4243,U3137,S32,4
R4244,U1207,S18,4
R4245,U1286,S21,1
R4246,U4918,S30,3
R4247,U3351,S14,2
R4248,U2292,S4,2
R4249,U5793,S17,4
R4250,U5193,S31,2
R4251,U3632,S36,4
R4252,U2161,S25,1
R4253,U3588,S33,4
R4254,U3793,S6,2
R4255,U3425,S12,5
R4256,U2049,S34,3
R4257,U5367,S8,1
R4258,U3936,S7,2
R4259,U5075,S28,2
R4260,U1315,S25,4
R4261,U3397,S28,3
R4262,U5436,S19,5
R4263,U2932,S24,1
R4264,U5224,S32,5
R4265,U3182,S33,3
R4266,U3622,S27,4
R4267,U3755,S10,5
R4268,U4935,S1,1
R4269,U1994,S28,4
R4270,U1752,S32,2
R4271,U1554,S13,1
R4272,U1462,S2,5
R4273,U4032,S22,4
R4274,U4375,S29,1
R4275,U1801,S32,1
R4276,U3944,S11,1
R4277,U3462,S34,5
R4278,U5480,S14,5
R4279,U3171,S26,1
R4280,U4383,S13,3
R4281,U5253,S29,1
R4282,U2537,S1,4
R4283,U5323,S6,2
R4284,U3526,S1,4
R4285,U1044,S33,2
R4286,U2344,S9,5
R4287,U2269,S32,2
R4288,U4736,S19,5
R4289,U3048,S6,4
R4290,U1114,S27,1
R4291,U3784,S3,4
R4292,U4979,S11,3
R4293,U3973,S6,5
R4294,U2553,S33,4
R4295,U5241,S8,3
R4296,U4507,S1,4
R4297,U2903,S6,4
R4298,U2967,S10,1
R4299,U1044,S33,1
R4300,U1269,S1,5
R4301,U3314,S26,4
R4302,U3441,S14,4
R4303,U3113,S9,1
R4304,U5786,S13,1
R4305,U1671,S2,3
R4306,U2735,S19,1
R4307,U5160,S2,1
R4308,U2376,S34,4
R4309,U2181,S5,4
R4310,U4818,S4,4
R4311,U4983,S1,1
R4312,U2382,S24,4
R4313,U3412,S28,1
R4314,U2465,S20,4
R4315,U2954,S4,2
R4316,U5057,S9,5
R4317,U1455,S11,5
R4318,U1458,S29,5
R4319,U2056,S31,2
R4320,U3285,S36,2
R4321,U1301,S18,2
R4322,U2254,S28,5
R4323,U5497,S22,1
R4324,U2975,S24,1
R4325,U5871,S34,3
R4326,U5452,S14,2
R4327,U5040,S29,5
R4328,U3457,S9,2
R4329,U2203,S16,4
R4330,U1850,S24,4
R4331,U4304,S11,3
R4332,U1763,S2,2
R4333,U1412,S22,1
R4334,U4115,S6,4
R4335,U1622,S16,5
R4336,U2280,S27,5
R4337,U2263,S18,2
R4338,U2343,S21,3
R4339,U5039,S11,1
R4340,U1560,S4,1
R4341,U3781,S26,1
R4342,U2680,S31,1
R4343,U2218,S29,5
R4344,U5928,S18,5
R4345,U2471,S21,2
R4346,U1217,S28,4
R4347,U3338,S30,5
R4348,U5480,S13,5
R4349,U2809,S22,3
R4350,U2534,S10,3
R4351,U2773,S10,4
R4352,U1708,S26,4
R4353,U3965,S24,3
R4354,U1888,S31,1
R4355,U5323,S30,5
R4356,U2287,S2,1
R4357,U1950,S12,2
R4358,U1601,S10,2
R4359,U1717,S12,3
R4360,U1863,S17,3
R4361,U1402,S32,4
R4362,U4270,S26,4
R4363,U3923,S9,5
R4364,U3406,S18,4
R4365,U2315,S3,2
R4366,U1255,S10,3
R4367,U3510,S35,3
R4368,U3871,S4,2
R4369,U4224,S15,5
R4370,U3285,S6,3
R4371,U4330,S12,4
R4372,U2173,S11,3
R4373,U2612,S21,2
R4374,U2858,S19,4
R4375,U5390,S11,1
R4376,U1470,S6,1
